SK_ID_CURR,TARGET
101976,0.870693391615313
102002,0.6433656830548317
102005,0.42520038777190056
102007,0.9121762090267993
102017,0.31549159310419456
102019,0.8856750673638653
102029,0.24098372837536652
102051,0.878126730572479
102052,0.2796132372139441
102054,0.4186850957570493
102062,0.4698065482383601
102067,0.8180756344726242
102068,0.575326858976353
102070,0.5033366624360333
102090,0.6738800635312439
102092,0.3598681884219404
102099,0.6480763282263399
102100,0.29416279559879016
102112,0.545332941533921
102113,0.3262236694598706
102122,0.7498938657967732
102123,0.6712412103432889
102125,0.6097579632342571
102126,0.8174637349191571
102146,0.42901701086815847
102147,0.7125874625427793
102151,0.43594689834005046
102158,0.8268606915612752
102159,0.46784838050733957
102162,0.6651956904780066
102165,0.5757154617797873
102166,0.2567487813114028
102174,0.28753191026914704
102193,0.8159360253570308
102198,0.509007555762892
102205,0.7132646656454953
102206,0.23839503731781606
102218,0.3461296134052731
102221,0.48698911813077694
102230,0.6825117682529082
102238,0.6147425854392864
102248,0.7418168211420918
102252,0.8312188804373014
102259,0.5211396096132368
102262,0.7954271172935263
102273,0.5936096829391697
102286,0.7353684583225719
102293,0.29443471026859164
102294,0.5161893778388532
102296,0.5539646971344444
102298,0.4760307963096733
102303,0.41592491156261585
102309,0.5176233407079707
102315,0.541180762556672
102340,0.33268914239956027
102342,0.6574367318815285
102344,0.4717079408108969
102346,0.6850806908287411
102347,0.19749761665861318
102374,0.4197187152897088
102380,0.2724558645561778
102387,0.3928136463123863
102393,0.5788791834114669
102403,0.2465876914475388
102413,0.5181339062918857
102414,0.2234629624862271
102415,0.3731479013171646
102416,0.7917324989326844
102439,0.49886138113986755
102441,0.32338187929229995
102443,0.3495279354858411
102444,0.45335046179947963
102445,0.6816349591134064
102448,0.5440236117211701
102449,0.5506768602690869
102450,0.8653700223220345
102456,0.5857969920457508
102458,0.8344408138877725
102459,0.6022971317465161
102465,0.3373865532227524
102470,0.7560225728832826
102471,0.57801600509771
102475,0.329301371782891
102476,0.7783041154638516
102506,0.7668410933669786
102509,0.4243470484867207
102519,0.28885916698787384
102522,0.7095482505196694
102545,0.44286623085830595
102549,0.43879521163520446
102562,0.3306542192987069
102563,0.3031124386614586
102568,0.739420986914339
102582,0.3903325991411143
102592,0.3307170603450919
102597,0.7358541611610921
102605,0.4378549300083927
102614,0.24370020317265326
102617,0.7234164337317598
102634,0.7834192915520749
102652,0.43661118214975203
102655,0.24929736217715154
102671,0.6740190628893625
102694,0.886373500832451
102701,0.41684563293664706
102703,0.36690207073644915
102704,0.2615628797206785
102713,0.19773774108064873
102720,0.8408337981162414
102731,0.6466294090117917
102733,0.37243937560365165
102749,0.258834005248013
102755,0.4584303945687878
102763,0.35236292907899736
102770,0.4563470452727896
102772,0.7836065304789538
102799,0.8875820218907986
102838,0.24651562286562267
102854,0.37155304231482117
102862,0.7234427178950725
102863,0.30723408316230033
102867,0.2549236920534783
102868,0.16717527930104117
102878,0.7786566086616641
102887,0.6561960472559984
102898,0.8873753133462938
102904,0.7857206730690186
102912,0.6693626102479128
102919,0.3987481311255171
102927,0.4862038856926758
102932,0.5981108562283579
102933,0.8051890397986031
102935,0.3114838667495131
102958,0.5765812790050581
102969,0.8179393428436864
102971,0.4741274487572562
102975,0.38004508850639157
102979,0.5929545229751564
102982,0.3092801727044328
102987,0.7762523144752854
102989,0.5890403214489744
102995,0.7183891745864148
102996,0.2983109512536865
103000,0.63175813720924
103001,0.5237844869093474
103004,0.6869330559323777
103010,0.329225495142069
103025,0.8599727175869316
103029,0.5253221227447189
103046,0.5667302338542389
103056,0.42490809989556866
103062,0.6517291729027408
103078,0.2963659795959568
103083,0.25552298250306676
103092,0.4070130688261525
103096,0.6254644538021669
103097,0.8194386041157832
103102,0.8077103139277938
103112,0.6525074917111233
103132,0.5180303211350682
103144,0.6740467328485827
103145,0.5841884168037025
103146,0.3730740457171371
103147,0.7554481092713977
103158,0.21643681307083595
103171,0.5288899062678865
103173,0.5051614744062563
103184,0.37885395827340773
103195,0.8180602211027541
103196,0.583066559941402
103206,0.38105691930929847
103230,0.8412186019764777
103231,0.7681888310696007
103232,0.4651802951852082
103239,0.720464896032318
103240,0.8037039620931102
103243,0.6042405363530059
103252,0.6385336698191452
103258,0.5108521989470608
103259,0.873807413423325
103279,0.43447329915522576
103280,0.23012582538788698
103286,0.2212644943702503
103287,0.8910888444592049
103290,0.33268116526516023
103298,0.3713681329012553
103315,0.2542812723438738
103319,0.669257134152508
103334,0.6625737514792138
103336,0.42112553211293696
103345,0.4560175602292485
103368,0.34166322713488434
103371,0.8760877136885435
103377,0.7564945594192406
103398,0.2856004621211608
103404,0.5355722255787795
103408,0.8169852298450597
103410,0.6852372542183068
103418,0.33408189539551986
103420,0.7734451806463861
103432,0.6386255198257114
103433,0.264002410304606
103436,0.2823002113535013
103440,0.46216131879122685
103453,0.5581642840866347
103459,0.3099951914348549
103460,0.4552277108383377
103461,0.3258405827026673
103462,0.4315546308780004
103473,0.4874256099488134
103474,0.46512855933375785
103475,0.8322097653837376
103478,0.7986911486053834
103480,0.8216486247338236
103484,0.2940631413339024
103494,0.826065951462973
103513,0.537354666945316
103515,0.6829254172062658
103516,0.7548313425684073
103525,0.8175482245342724
103541,0.8414831690606077
103544,0.29870537913696843
103562,0.8912443202440786
103570,0.8501370287707848
103572,0.7798378850269235
103574,0.2907373239071393
103575,0.447779188797125
103591,0.8644947373952745
103594,0.43782110209386754
103609,0.41189459137648593
103613,0.7539982592532944
103614,0.35428843761434475
103615,0.6915852008714644
103624,0.34912892989020294
103625,0.8291579921357229
103628,0.8564499269989078
103629,0.26943891226346
103647,0.5616673971961917
103648,0.5544935976108808
103651,0.6424799869129398
103658,0.35970877960898406
103668,0.7540918231588012
103669,0.4300864422402382
103676,0.4905839274610357
103682,0.7597026331586295
103683,0.41091312435519606
103689,0.24811922139927745
103725,0.6071068696992005
103733,0.7559181667831878
103744,0.25583925302009264
103762,0.6185383128264368
103771,0.8685492325375659
103773,0.25709745621634283
103783,0.7022368457499883
103784,0.49380520291101954
103808,0.3199509264442615
103812,0.6354280684315532
103813,0.8845282282309932
103814,0.40229508348637766
103818,0.8385922056493127
103824,0.5489589765853619
103828,0.25936533951769103
103830,0.9064281003225413
103840,0.28746446958968724
103842,0.6846114205804413
103847,0.8641338581630229
103848,0.6122582709875595
103851,0.27444805975082637
103854,0.7005432121674895
103857,0.7838544322859714
103861,0.38778506612180547
103862,0.6498749029884408
103865,0.4450698557634578
103870,0.32928734896763767
103876,0.3894522352713854
103891,0.8813061632887372
103908,0.5817545005439932
103914,0.7226371027335071
103918,0.6590986094622511
103940,0.3867882321776786
103963,0.6774501284631906
103966,0.5648529864411475
103971,0.7644648823639385
103980,0.6152196551213259
103984,0.7092677757890183
103985,0.48670194112843695
103998,0.8859449923545437
104019,0.4002122374593914
104026,0.5041648470275576
104035,0.6373324476970388
104044,0.7256327184444218
104045,0.4144731039617147
104047,0.7044642410388169
104051,0.4495225210880042
104058,0.7110432838789135
104063,0.26761175914043656
104066,0.7975918031329879
104087,0.41998802300321547
104089,0.46122761847009924
104095,0.6841044463155561
104098,0.7567980938376431
104104,0.49167394643008844
104110,0.892903005737278
104120,0.49668935362638195
104122,0.27521375915312735
104131,0.432149915146962
104132,0.5079918254485193
104135,0.47406530591384427
104136,0.3684449127179997
104149,0.6949792289536001
104150,0.5178509455555524
104156,0.9030929512109669
104165,0.7197265590537655
104175,0.3308704047485079
104179,0.5131014211551116
104184,0.6570934802222943
104206,0.2667224322445013
104216,0.9037773621729885
104230,0.7523080633830704
104257,0.33031304698139746
104272,0.42289017581508676
104273,0.7402915119762288
104278,0.28300729168875505
104294,0.7143522369698262
104295,0.39670216879692544
104297,0.5262125101202687
104298,0.534689174014925
104308,0.5248771885153768
104318,0.551195332325998
104319,0.6514478593782937
104320,0.793011371039056
104327,0.6294580150945288
104334,0.4938039268334607
104344,0.5254545323506463
104350,0.42911129412510673
104351,0.7270423518536145
104354,0.33096458117042676
104369,0.7504405926189398
104376,0.7094945594534134
104381,0.3105260228846086
104384,0.6773583685879866
104391,0.28101737697628004
104394,0.3260821097932091
104398,0.8185946606190179
104402,0.24965457880165912
104408,0.6596414050115078
104409,0.2758920640098735
104410,0.860294220510378
104412,0.6044076643503551
104417,0.7451030112812
104424,0.7158108850115064
104426,0.3577934252029393
104435,0.5293768058944871
104445,0.26470131759626053
104458,0.3265249935619412
104460,0.5538301821573605
104466,0.5740698544625378
104472,0.803853303893632
104473,0.7662262494973697
104479,0.2631189835658868
104480,0.27137422817643886
104482,0.7236411197426387
104499,0.37727504949267326
104501,0.20802541062758428
104502,0.512693192144632
104506,0.7782620427215062
104510,0.3174904021783601
104512,0.6044111224300387
104520,0.8230788106099725
104528,0.7177688492255931
104529,0.25014120841440907
104541,0.5197372221957169
104578,0.35747855623415237
104584,0.6975885006485381
104588,0.6935176587664189
104602,0.8216840494083556
104610,0.2691252332415223
104611,0.7948872566954247
104618,0.6245323028768874
104620,0.5761772097633237
104622,0.2898986022631431
104624,0.48384736567246656
104625,0.7635610313454162
104634,0.6795078103282691
104639,0.617917899488281
104646,0.548259255570232
104647,0.3449906903815469
104652,0.3325724210554803
104670,0.7043808693988644
104677,0.39374055396480245
104685,0.7321990983294485
104691,0.3355598159834666
104696,0.6276395783483725
104699,0.18210639222968109
104712,0.6170223679338721
104714,0.3741213383665466
104717,0.512393635946485
104718,0.21386408229055995
104740,0.5896103109969486
104741,0.6141472605419989
104743,0.16830912042544677
104744,0.3894840048284925
104747,0.718424951450665
104767,0.5491455162981435
104772,0.8208606429116279
104776,0.8721475605990255
104779,0.4134529588269435
104814,0.26167318328332695
104815,0.345522291242485
104830,0.5709642847028115
104831,0.6339837098189276
104833,0.7689615095113669
104839,0.47205298187161854
104840,0.3866622941283011
104860,0.7413161022259629
104861,0.5458267394945051
104866,0.45414271970408726
104870,0.33773659138434187
104877,0.5662123871271677
104878,0.2853907643863028
104879,0.5998627142054623
104880,0.4648140251106411
104899,0.568718867936128
104906,0.5280312384974534
104907,0.7041341680169667
104913,0.6964041446119889
104916,0.5434465444755484
104921,0.5282006818065219
104930,0.5731744122274466
104931,0.9027994098216859
104936,0.3441516260539187
104937,0.5161147709307425
104942,0.3557448525435922
104943,0.5611611341577413
104969,0.647672256050827
104972,0.8644966022795861
104988,0.8106053061401611
105013,0.31444631937066425
105015,0.4042681217478681
105019,0.4999752953258136
105027,0.3306284683601431
105030,0.6408476788516291
105035,0.8730671465463442
105041,0.3250148547785241
105051,0.6923154550376958
105056,0.2922823776455334
105067,0.9148683691143169
105071,0.7618879335673
105072,0.3285558347844381
105074,0.7654637505774172
105091,0.43937693225007873
105101,0.6280073735019651
105103,0.37711620616392305
105134,0.485970085737509
105139,0.5431613390069945
105142,0.7741126348904304
105146,0.6292513992149165
105163,0.47205114307671303
105168,0.6542459431250038
105172,0.3180629367204521
105176,0.8890819851316326
105195,0.49497962618158037
105196,0.8130856861609366
105197,0.22746799884805094
105203,0.38372728075671764
105223,0.8390031979563328
105227,0.7519511658323467
105228,0.2608868204204283
105230,0.6734083984597355
105231,0.6918956769890532
105239,0.37053057547426826
105242,0.5812918796460748
105244,0.46342798381772354
105245,0.5207472031367456
105248,0.3103925524489628
105249,0.6669442197493809
105266,0.6811006163700652
105271,0.8762770372440134
105276,0.4956861729122531
105282,0.4742509719053669
105292,0.7204523206394051
105297,0.2546803231606646
105332,0.5858556947251318
105333,0.3233667535376289
105343,0.4430164335400619
105344,0.5314928313598863
105345,0.7315352436815639
105357,0.5925310340488792
105359,0.5419266470594637
105366,0.6133571782846312
105367,0.547262802831783
105370,0.26950501600622184
105377,0.465454151778532
105390,0.5654116756344091
105399,0.29596098667224924
105403,0.6039078553133642
105404,0.44782267735066017
105414,0.5404039476875238
105417,0.7112622281876021
105425,0.7740872302891347
105452,0.760179690110594
105454,0.7650060352385535
105456,0.6011961816305226
105470,0.4846133560084851
105471,0.2990773278924646
105483,0.3499425438017531
105493,0.6446909703090643
105508,0.7038274670773131
105514,0.5601078512646784
105515,0.28518426926378276
105528,0.8687549626311952
105529,0.33028197993668007
105531,0.7525518294084601
105532,0.6041069438402278
105558,0.21303649949799047
105574,0.390426727502093
105578,0.2438040366610115
105584,0.878235704553374
105595,0.7112000289260539
105617,0.6513652022419918
105618,0.48379950337260946
105621,0.5579317211410904
105625,0.5944964903945392
105629,0.7263281672390085
105630,0.28294865840456407
105634,0.3780150755773876
105635,0.33568252544335075
105641,0.5398912592967764
105647,0.68012271809196
105648,0.5152126980302111
105655,0.37354595461119294
105657,0.4793514615126353
105672,0.7117234334169527
105678,0.815726435917139
105682,0.5067199135682824
105691,0.46695798718739046
105692,0.36758135508174605
105706,0.4854459826739462
105712,0.3944308087444441
105720,0.4595214752496397
105734,0.23149519899627166
105735,0.4717198786266307
105736,0.7856032285190724
105737,0.38887308492814093
105738,0.8028143155521478
105740,0.7904942771447958
105744,0.48694006614263
105747,0.41554171470542095
105749,0.7514408448307804
105754,0.43217681799647745
105758,0.5532145330290524
105760,0.6236227178912803
105767,0.8149382027275048
105784,0.7387384463344836
105791,0.37746022077331864
105802,0.6905202337338158
105807,0.8117313983705848
105809,0.3344782865551304
105816,0.5438776995858029
105817,0.2716338742064976
105824,0.7666754750045527
105832,0.534092650665874
105856,0.296977578591464
105865,0.28848066783801335
105899,0.8631462686121936
105906,0.313587603865118
105916,0.6192715634688055
105923,0.5555829683172877
105937,0.5542106914854121
105965,0.2851422091856885
105966,0.7723099763497149
105968,0.6602304540680821
105973,0.2909770791170343
105976,0.6524190588524637
105978,0.6357157312480913
105979,0.4486600219261905
105991,0.369695747724659
105998,0.8226623101447426
105999,0.3479654510827065
106000,0.882686149874408
106001,0.36883818663863344
106010,0.7075664799429164
106011,0.4209709032191397
106013,0.8344305619120279
106015,0.24915852296314686
106026,0.31922382782895037
106032,0.34249593005713
106035,0.8713614401419973
106040,0.6709925620719908
106041,0.8243603747773992
106044,0.3257197363512806
106053,0.8170030714195162
106054,0.20682407827007432
106065,0.8787966776306932
106081,0.5910911496730545
106083,0.5724535047431755
106087,0.24475783337298956
106090,0.7842355652146239
106101,0.3085712631392899
106102,0.38383058161639344
106109,0.6941350775933205
106116,0.7426782631147243
106150,0.24477257289093557
106155,0.6771519964721242
106166,0.2531580090672568
106176,0.7529736146177444
106189,0.46646980090218226
106199,0.7939013280767067
106205,0.5825752462158027
106206,0.7596454818693043
106211,0.34094446637599063
106214,0.418928303010972
106216,0.32972458511906577
106217,0.5410194347781884
106225,0.5704476967945127
106249,0.41301173373096217
106256,0.7292255107833704
106258,0.4982838796739203
106261,0.3866262371178159
106262,0.789397849326602
106264,0.24068077867871213
106271,0.5165510354056756
106276,0.32444855662805383
106277,0.848576723841217
106286,0.7455408891352645
106293,0.33318081733802596
106295,0.7281992461157383
106296,0.4032004540272201
106297,0.720919217827381
106298,0.48742359767336313
106311,0.36916911760061677
106314,0.6525877176739229
106320,0.6118244869050641
106334,0.6600051077953162
106346,0.7966123167901837
106347,0.32307749761672067
106349,0.6668036575488474
106354,0.5121934749686103
106360,0.49103538821143616
106373,0.8613294858537041
106377,0.6679219378517287
106386,0.8015879783264026
106387,0.4120440395608448
106391,0.22423757387045082
106401,0.7494976876498921
106411,0.7503980140795833
106413,0.9002434166551008
106426,0.7943112839214241
106427,0.7206148492576738
106428,0.7684456206648226
106434,0.5139660500430551
106438,0.5844643749249222
106440,0.34522479753143487
106441,0.4578370713210826
106452,0.5625827715877674
106453,0.6772675610396443
106454,0.522930907176052
106457,0.8023292247415482
106484,0.38923725447538504
106488,0.7649174985027403
106491,0.8464921951227294
106514,0.8595485965510357
106527,0.44652092758121376
106528,0.6321721659066706
106529,0.17749370633087524
106534,0.7995538414422692
106550,0.8864069629421953
106577,0.5245513200205321
106585,0.6004465211601341
106590,0.2782866831191731
106607,0.5098580959838331
106610,0.7829884913768771
106611,0.5023998740476083
106612,0.5853265480807327
106624,0.5916528684567113
106631,0.4081971340106566
106647,0.8538105458031261
106660,0.833854139949906
106674,0.4949503328208385
106687,0.5654779228262733
106712,0.46721436505651537
106713,0.48585085905128284
106717,0.5019808723045369
106720,0.5395441913000283
106721,0.5854624316659929
106724,0.570967659679099
106735,0.7966843027329444
106739,0.7017806925869113
106740,0.5380293316626849
106754,0.728884968294845
106760,0.8849059104798669
106761,0.3686555585694792
106784,0.716360007638989
106787,0.641839174273009
106797,0.44062472073405806
106798,0.6667503281825892
106802,0.7803769527457964
106803,0.6503247588898212
106804,0.8748700823251957
106805,0.3878007694178035
106810,0.8079674380377885
106812,0.8674856338436877
106813,0.6382611166129621
106817,0.6814773588599747
106822,0.4037944447730006
106823,0.37271587226387065
106827,0.33739665693124515
106841,0.8132479287304293
106851,0.7887772362393484
106852,0.5673468807394818
106853,0.8007890148777126
106854,0.8965227244327474
106861,0.3981231264599926
106873,0.5089992786621357
106877,0.5336170623764329
106878,0.4017121005558848
106881,0.7623943788992139
106900,0.1776129662987163
106906,0.3823195947504534
106907,0.7828599685498293
106914,0.8551439014625575
106916,0.5574483270009987
106924,0.29148097469910217
106931,0.3670606664850106
106936,0.7696508404939376
106937,0.6634901093906621
106938,0.4488986923000156
106939,0.49678487550160716
106943,0.7582261868710871
106944,0.7654127656621341
106967,0.5166830791280862
106980,0.5071199692061193
106986,0.6718127416261411
106987,0.371893752976016
106990,0.4667768016646181
107013,0.32859983138445703
107023,0.3189695061953261
107033,0.39895085736261837
107037,0.4950704729963822
107048,0.3395233279374745
107071,0.3768512889616344
107081,0.1756014660782631
107113,0.6026585631951715
107130,0.6694296972155389
107131,0.2652491780235804
107145,0.8328891897766073
107156,0.7223262232799718
107219,0.6899447830043433
107222,0.6009403600532386
107223,0.8201885521313773
107232,0.7485150731791421
107245,0.6079561064797746
107246,0.4814243246419851
107247,0.585846146606231
107256,0.26868627603550493
107259,0.2729015391596533
107260,0.2813245760315257
107279,0.8299032968797877
107280,0.6065042615480293
107281,0.43812625937089233
107285,0.34679304760487184
107329,0.3364706836924132
107337,0.7032225018107773
107349,0.5289441409624158
107350,0.37355939484814643
107351,0.3265618819041513
107359,0.7162923277281126
107391,0.7915659020702358
107394,0.3000114289076537
107395,0.48473522262411556
107406,0.4632702908216945
107416,0.683491854967915
107417,0.3957169217154332
107418,0.6194225284419841
107419,0.3978874225867195
107444,0.18792272239282778
107445,0.5906859318777757
107446,0.773738821011305
107460,0.7449182460762737
107470,0.3536368970744335
107475,0.6707617834362574
107520,0.31971908139902383
107526,0.5785837554759302
107527,0.2624062076013676
107530,0.2067881774381635
107532,0.6135541927312788
107534,0.6294433055028176
107535,0.6220080907986576
107554,0.8708118223769059
107556,0.39735505930985054
107559,0.7691371433444506
107561,0.3896622392366349
107564,0.77192406585823
107566,0.3505537470015709
107571,0.7305157723097488
107590,0.8535844443476368
107602,0.7841604983588459
107625,0.4425691634764506
107626,0.9106958973498661
107635,0.19749598114393288
107636,0.7228494583799736
107645,0.43110035425220067
107652,0.9059060209749418
107655,0.4531458223304936
107668,0.5798497626501437
107670,0.6145245678366823
107677,0.1855457146091239
107680,0.8615730489185547
107683,0.8501247369260875
107684,0.20026113558347802
107691,0.5965301925802419
107692,0.7579673271411771
107703,0.29938776357563907
107709,0.41150260472646377
107710,0.7480442225596488
107721,0.8342031991265583
107725,0.7412814844028484
107727,0.5139818561846777
107739,0.24413059096869538
107740,0.6772040534841683
107741,0.6599571457799748
107747,0.3267263926230784
107765,0.8905978159142799
107768,0.1952496953881489
107775,0.8337634561229859
107782,0.8864130258553777
107790,0.4863666856164778
107801,0.579713324414556
107807,0.4068924415240994
107811,0.3519203633410547
107817,0.6345151725298981
107826,0.37969354456092985
107838,0.6876678000775333
107839,0.6196369854903213
107843,0.6732268232381621
107847,0.7737443250750021
107849,0.8149130403617727
107850,0.6426253962415722
107867,0.7476575336299596
107871,0.6980113408225127
107908,0.6271777627435907
107913,0.6646726170861281
107927,0.41563642168705983
107931,0.7426322165714982
107955,0.3353105091167023
107962,0.814679164600114
107977,0.6308616527572602
107978,0.6170079261373876
107993,0.4463458883467473
108010,0.6501360121125435
108016,0.39124636515563865
108018,0.9142071942261745
108027,0.8262034199465497
108045,0.7669796390025155
108069,0.8127509112226678
108082,0.27950034947673397
108089,0.4461236677121482
108092,0.19374832549419355
108106,0.3071409907393883
108112,0.728651340985851
108120,0.8620171167911754
108122,0.7479990630762412
108135,0.36450332600626406
108170,0.2698263777745216
108171,0.5674070558528232
108177,0.2929272007373263
108180,0.6768649880891846
108183,0.3819341329961057
108184,0.6186067444437551
108185,0.42622022145187205
108192,0.7455653576636446
108195,0.8608424254601741
108196,0.5573148157155896
108218,0.3331772195301723
108219,0.8486821256743787
108243,0.629679245920553
108249,0.4707390198880753
108251,0.2689675173487069
108274,0.4998957172777199
108280,0.8972408024274763
108289,0.5583003656824294
108292,0.47051176592680294
108295,0.47535915816423424
108327,0.2537038354987102
108332,0.4310967808662904
